sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
C3_12_2021_R_08,1000.0,0.0,155.0,72707.0,10746.0,256272.5,12768.0,6.0,26442.0,62619.0,71419.5,6879.0,314168.5,412020.5,1.0,480684.5,0.0,140367.5,139150.0,9.0,251648.0,266997.0,11.0,520600.0,13.0,121530.0,0.0,567.0,35352.0,248463.5,483406.0,10433.0,0.0,19889.0,22.0,689073.0,435.0,35948.5,188768.0,5793.5,349875.0,349927.0,396056.5,14.0,3761.0,6.0,2448.5,958.0,293646.0,144613.0,15978.5,9379.0,3508.0,162953.5,1530.0,1337.0,1552.0,75779.0,12827.5,1080208.5,24087.5,6794.0,207096.5,113865.0,373678.5,67011.5,594121.0,18799.0,91639.5,435088.5,171309.5,60960.0,107095.5,74678.0,249743.5,42107.5,42204.5,23436.5,322720.5,1380511.0,1092499.5,170091.0,211256.5,23721.0,5207.5,62961.5,194841.0,998885.5,608067.0,774320.0,180740.0,1016423.0,1962.0,2092814.5,158.5,32492.5
D3_Wild_50_04,75.0,2448.0,62.0,2561.0,134.0,89154.0,8330.5,3907.0,360.0,1818.0,1652.0,1365.0,22032.5,11404.0,50.0,8746.5,83.0,10116.5,11026.0,1475.0,33686.0,72759.0,4093.0,200749.5,18504.5,2696.5,532.0,7.0,1695.0,6132.0,71788.5,43.0,23.0,334.5,48544.0,26924.0,4.0,172.0,4422.0,459.0,33567.0,47364.5,79750.5,27151.5,26.5,5306.0,27.0,78.0,10039.5,1561.0,708.5,130.5,16.0,317.0,34.0,13.0,117.0,836.5,691.5,42653.0,252.0,1.0,2292.5,42.0,5429.0,320.0,9355.0,7.0,1709.0,3015.0,1846.5,4292.0,528.0,129791.0,7486.5,371.0,398.0,148749.0,165673.0,104368.0,80888.5,24247.0,26245.0,1310.0,139.0,796.0,41446.0,64162.0,8587.5,7644.0,1004.0,23410.5,69.0,536840.0,1.0,595.0
E3_Wild_50_05,874.0,16817.0,506.0,87234.0,2961.0,901187.0,134586.0,118608.0,1992.0,37853.0,33412.0,632.0,155404.0,215012.0,3470.0,260190.5,1443.0,64371.0,63817.0,20365.0,357298.0,162244.5,17323.0,1806137.0,224328.0,41427.0,22037.0,107.0,24640.0,83408.0,551076.5,819.0,692.0,5189.5,382290.5,670553.0,145.0,6990.5,126345.5,10131.0,918790.0,968744.0,1670342.5,556150.0,2793.0,90186.0,1058.0,1673.5,211909.0,34017.0,6903.5,2713.0,591.0,13073.5,406.0,416.0,4080.0,36382.5,15168.5,469060.0,6310.5,101.0,38232.0,3030.5,55254.0,11452.5,195778.0,522.5,111722.0,70883.5,70334.0,233673.5,45731.0,824463.0,217176.5,8793.0,8817.0,785344.5,941773.5,757255.0,574351.0,78929.0,94536.0,9900.0,2955.0,11667.0,243452.5,629422.5,150783.5,153740.0,12492.0,181923.5,364.0,3121158.0,10.5,6119.5
F3_12_2021_R_09,442.0,1225.0,574.0,9248.0,3964.0,143337.5,815.0,144.0,3328.0,12913.5,14466.5,912.0,3.0,16489.0,0.0,1.0,149.0,0.0,5147.0,2.0,44833.5,72709.5,0.0,16.0,3.0,0.0,1.0,21.0,0.0,0.0,9.5,89.0,646.0,1989.5,3.0,126494.5,0.0,5044.0,269.0,6815.0,48197.5,47897.0,57412.0,21465.0,322.0,2.0,266.0,585.5,13499.5,21925.5,576.5,2887.5,1039.0,31224.0,151.0,116.0,1251.0,8795.0,3535.5,2.0,4977.0,900.0,29569.5,22006.5,1.0,11396.0,39510.5,4146.0,0.0,0.0,4.0,40484.5,0.0,122130.5,32442.5,0.0,165.0,6209.0,38583.5,112064.0,74854.0,129198.0,131690.5,19150.5,785.0,20664.0,27087.0,232342.0,190854.0,205303.0,22529.0,157438.5,501.0,564303.5,34.0,4963.5
G3_Wild_100_04,115.0,3967.0,134.0,4699.0,293.0,166846.0,25776.0,22705.0,298.0,6254.0,5044.0,455.0,25841.0,49469.5,278.0,45991.0,289.0,53019.0,52200.0,2308.0,131114.0,20168.0,5800.5,665125.0,43102.5,12017.0,1486.0,36.0,6515.5,35162.0,111861.0,126.0,103.0,1993.0,168654.5,144236.0,54.0,959.5,37810.0,4649.0,260559.5,316209.0,413790.0,63138.0,365.5,12677.5,200.5,348.5,58919.0,7604.5,2277.5,340.0,49.0,989.0,113.0,95.0,554.0,5385.0,1484.5,201118.0,886.0,2.0,6584.5,343.5,5564.5,1069.0,30337.0,48.0,2809.5,10139.0,4629.0,23782.0,1567.0,399756.0,33689.5,1873.0,1888.5,77558.0,232328.0,283147.5,125365.0,43329.0,51244.5,2984.0,349.0,2757.0,136957.5,203580.0,22437.5,22651.0,4111.5,61448.0,126.5,843890.0,2.0,1130.5
H3_Wild_100_05,560.0,11800.0,395.0,13457.0,1072.0,524443.5,47224.5,24279.5,3507.0,17223.0,17385.0,883.0,147864.0,121592.5,1180.0,92543.0,888.0,91955.0,91252.0,3952.0,267166.0,160206.5,58809.0,496328.5,220738.5,14548.0,5784.0,53.0,18480.5,47802.5,198056.0,207.0,120.0,2828.5,168913.5,333513.5,34.0,1911.5,42708.5,6172.0,588953.5,593232.5,825508.0,235653.5,986.5,42343.0,475.0,650.5,67926.0,13510.5,3225.0,908.0,190.0,3708.5,328.0,228.0,820.0,13317.5,6840.5,161823.0,3409.5,13.0,18662.0,765.0,36767.5,2596.5,136511.5,73.0,15980.0,14702.0,11484.5,67369.0,7680.0,448100.0,76736.0,3274.0,3271.0,376851.5,626285.0,614176.5,381204.5,109121.0,137481.5,10236.0,1086.0,5831.0,158441.5,294970.0,46004.0,48238.0,7319.0,106982.5,300.0,1792757.0,7.0,3435.0
A4_12_2021_R_10,153.0,2203.5,577.0,16222.5,3027.0,234907.5,76714.5,70351.0,11734.5,52746.0,49894.5,7358.0,27577.0,68201.5,8561.0,165440.0,2137.0,113994.0,143299.0,25595.0,171887.0,70902.0,1928.0,245141.0,73219.5,12479.0,8572.0,86.0,28970.0,32421.0,233097.5,1385.0,988.0,9060.5,36803.5,196515.5,283.5,16996.5,50500.0,22343.5,179025.0,216659.0,117446.5,110637.5,797.0,17556.0,373.0,923.0,110258.5,19263.0,12103.5,3069.0,3256.0,33459.0,1190.0,500.0,2218.5,14857.5,11644.5,450918.5,10224.0,725.5,81113.0,14103.5,59188.5,11623.0,139360.0,4012.0,39901.0,22947.5,48314.0,17274.5,29044.0,160590.5,37000.5,14045.0,14185.0,55012.5,173173.5,210925.5,124297.5,60140.5,82756.0,12242.5,3116.0,14975.0,77536.5,151768.5,96814.0,364532.0,15295.5,174721.5,603.0,789734.5,20.5,6397.5
A1_10_2021_02_01,33.0,14.0,49.0,515.5,236.0,2686.0,764.0,724.0,49.0,580.0,531.0,47.0,235.0,1328.0,151.0,0.0,9.0,0.0,0.0,1097.0,2020.0,2021.0,1047.0,0.0,3599.5,0.0,630.0,0.0,500.0,1.0,2884.0,26.0,105.0,312.0,1737.5,990.0,25.0,948.0,1805.5,219.0,2447.5,1563.0,345.0,2987.0,98.5,3060.0,0.0,29.0,0.0,1189.5,84.0,103.0,177.5,1506.0,78.0,4.0,0.0,143.0,0.0,474.0,248.0,28.0,1582.5,0.0,0.0,0.0,0.0,105.5,0.0,0.0,136.0,1458.0,1190.0,1149.5,1020.0,353.0,352.0,3020.5,5503.0,7413.0,7958.0,1462.0,1978.0,413.0,374.0,1276.0,338.0,3608.0,3215.0,3948.0,1644.0,1141.0,42.0,1485.0,76.0,25.0
B1_10_2021_02_11,0.0,225.0,3.0,5493.0,0.0,24702.0,6268.0,6272.0,0.0,696.0,494.0,495.0,0.0,2984.5,2012.5,0.0,0.0,0.0,2.0,8755.5,20677.5,31462.5,6710.5,11178.0,14055.0,4294.0,0.0,0.0,0.0,0.0,11994.0,252.0,365.0,1889.0,4159.0,4712.5,96.5,6373.0,0.0,1261.0,8558.0,8549.0,5580.0,0.0,0.0,10282.5,0.0,128.5,0.0,2846.0,0.0,275.0,0.0,3967.0,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,297.0,0.0,6559.5,0.0,5316.5,35433.0,1499.0,0.0,21024.0,0.0,14156.5,0.0,23131.5,5959.5,10129.0,10141.0,19056.5,19068.0,9190.5,9172.0,7654.5,8923.0,1301.0,1124.5,12043.5,642.5,44095.0,22976.5,26481.5,5453.0,4273.0,57.0,9696.0,81.0,348.0
C1_10_2021_02_03,0.0,2.0,3.0,1227.0,0.0,4394.0,22.0,0.0,7.0,100.0,59.0,11.0,58.0,1210.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.5,0.0,0.0,0.0,38.0,29.0,1825.0,26.0,15.0,0.0,1216.5,0.0,0.0,29.0,2298.5,234.0,1810.0,1804.0,691.0,143.0,14.0,183.5,11.0,0.0,623.0,0.0,6.0,0.0,0.0,0.0,43.0,4.0,42.0,581.0,620.0,841.0,102.5,0.0,281.0,126.0,80.0,0.0,939.0,0.0,162.0,2260.0,102.0,3065.5,36.0,981.0,732.0,141.0,142.0,3900.0,3903.0,3106.0,3103.0,1508.0,1509.0,350.0,0.0,333.0,231.0,2535.0,100.0,119.0,89.0,1343.0,3.0,6167.5,6.0,38.0
D1_10_2021_02_04,49.0,171.0,66.0,3443.0,530.0,6716.0,4424.0,4369.0,114.0,738.0,33.0,33.0,0.0,456.0,258.0,2924.0,20.0,2859.0,2850.0,1814.0,6937.0,8251.0,0.0,3683.5,3384.5,1095.0,240.0,44.0,0.0,2124.0,5425.0,123.0,0.0,329.0,0.0,4038.0,0.0,1814.5,1933.5,680.0,9049.5,9583.0,7440.5,5463.0,2143.5,5166.0,2298.5,58.5,5036.0,1856.0,394.5,106.5,685.0,1391.0,312.0,0.0,1165.0,0.0,364.0,0.0,1654.0,57.0,8330.5,1547.0,9627.0,2117.0,11895.5,531.5,13231.5,12863.0,5117.5,6569.0,13493.0,10634.0,4230.0,2326.0,2330.0,17606.5,22839.5,16449.0,13978.0,5491.0,6809.0,1024.0,804.0,2270.0,682.5,14121.5,5804.5,7942.5,3256.0,4565.0,69.0,8584.0,105.0,403.0
E1_10_2021_02_05,134.0,99.0,163.0,2450.0,555.0,10708.0,7698.0,7600.0,341.0,2647.5,2218.5,567.0,2348.5,10051.0,1668.0,6142.0,136.0,2858.0,2855.0,3162.0,6836.0,9858.0,3090.0,7949.0,7776.0,1938.0,204.0,85.0,612.0,4006.0,10414.0,202.0,107.0,1228.5,9289.5,7010.0,73.0,2229.5,4549.5,993.0,9170.0,9187.0,6019.5,7250.0,370.5,6869.0,414.0,64.5,3047.0,3082.5,717.5,218.0,1279.5,2481.5,994.0,40.0,1533.0,2554.0,2636.5,4974.5,3079.0,264.5,5432.5,7265.0,3626.5,3133.5,3755.5,676.0,7384.0,9167.0,1577.0,7682.0,5991.0,12430.0,4702.0,1645.0,1644.0,20813.5,29781.0,19832.5,21752.0,3560.0,6008.5,1452.0,725.0,4809.0,986.0,15404.0,5839.0,8099.5,3709.0,6033.5,43.0,9665.5,59.0,363.0
F1_10_2021_02_06,114.0,111.0,67.0,1122.0,598.0,10397.5,4681.5,4460.0,545.0,3476.0,3161.0,346.0,4804.5,17743.0,802.0,6032.5,106.0,3034.0,3022.0,6378.5,25004.5,25287.5,9850.5,6351.5,17206.0,3110.5,3515.0,193.0,1170.5,4698.0,18579.0,288.0,50.0,847.5,4179.0,5029.5,51.0,5774.5,8474.5,1004.0,12002.5,9849.5,7844.0,11463.0,735.5,14918.5,427.0,77.0,7663.0,1847.5,842.5,151.0,1413.0,2023.5,807.0,8.0,2852.5,857.0,595.5,1999.5,647.5,24.0,3111.5,776.5,8692.0,1877.0,23224.5,337.5,0.0,14315.0,3361.5,9893.5,9465.5,9013.5,9607.0,448.0,452.0,8345.5,11847.5,10922.0,12791.0,4616.5,10132.5,682.0,1092.5,2549.0,1933.5,16525.5,20599.5,22347.5,6428.0,3362.0,85.0,10156.0,127.0,516.0
G1_10_2021_02_07,58.0,508.0,64.0,9936.5,1022.0,17323.0,12245.0,11904.0,697.0,3013.5,2402.5,0.0,4964.0,13532.5,3483.0,11802.0,252.0,8197.0,8168.5,14842.5,28519.5,25099.0,5942.0,10123.0,6231.5,1725.0,1150.0,86.0,131.0,0.0,17413.0,67.0,115.0,713.0,5224.0,8481.5,11.0,1098.5,5470.0,1444.0,10374.0,16814.0,4479.0,26089.0,379.5,20418.5,803.5,156.0,7394.0,7495.5,669.0,397.5,204.0,8961.5,1154.0,96.0,632.0,1668.5,7904.5,15756.5,4032.0,302.5,11731.5,6153.5,29064.5,6944.5,51911.5,2288.0,19878.5,21818.5,12174.5,32835.0,13509.5,23104.0,11635.5,3166.0,3173.0,24993.0,40298.5,46401.0,46873.0,12888.0,20200.5,2285.0,3696.5,4934.0,5196.5,44164.0,28959.5,34809.5,11099.5,10131.5,135.0,20273.5,135.5,469.0
H1_10_2021_02_08,91.0,185.0,43.0,2635.5,611.0,11464.0,6658.5,6466.0,187.0,1060.5,1243.0,518.0,2789.5,10836.0,1466.0,0.0,243.0,8160.5,8142.0,11698.0,25969.0,22216.0,10584.5,24076.5,17715.5,4032.5,2113.0,240.0,1412.0,8463.0,30228.5,233.0,44.0,1114.5,3384.0,18304.5,27.0,5231.0,5738.0,1598.5,8201.0,9986.0,7540.0,10599.5,1601.5,7262.0,612.5,147.5,6030.5,6609.5,792.0,231.5,428.5,2579.0,1227.0,29.0,515.0,3287.0,0.0,10033.0,0.0,57.0,3327.0,3036.0,16443.5,4635.0,25245.0,599.5,0.0,19481.0,955.0,23743.0,741.0,23890.5,0.0,2993.0,2994.0,26814.5,34459.0,32598.5,27342.0,12764.0,15151.5,1088.0,1237.0,2440.0,2238.5,37500.5,19089.0,21227.0,4961.5,3529.0,56.0,22405.5,69.5,435.0
A2_10_2021_02_09,31.0,174.0,5.0,6212.0,0.0,28750.5,15663.5,15357.0,322.0,5085.0,5099.5,310.0,2342.0,30880.5,912.0,12469.0,245.0,859.0,860.0,25864.5,38314.0,36952.5,8957.5,40567.5,20803.0,5324.0,2898.0,91.0,2082.5,3775.0,31029.0,0.0,123.0,0.0,12633.0,0.0,119.0,1934.0,15909.5,0.0,15935.5,17731.5,10726.0,27500.0,817.0,26231.5,1807.5,249.0,10338.0,9005.0,1083.5,348.5,805.5,4920.5,2867.0,49.0,4709.0,1716.5,15492.5,3557.5,4071.5,75.0,25209.5,1746.0,27103.0,1759.5,71546.0,380.0,17240.0,14199.0,14744.5,22060.5,9101.0,16374.0,13503.0,764.0,769.0,24501.5,26926.5,26009.0,30494.0,3033.5,5820.0,1139.0,402.5,3548.0,1192.0,47728.5,12171.0,13770.5,2654.0,4145.5,27.0,18702.0,80.0,261.0
B2_10_2021_02_10,0.0,123.0,0.0,486.0,488.0,0.0,89.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,102.0,1123.0,5558.0,8555.0,322.0,231.0,1526.5,5082.5,8575.0,0.0,5187.0,2588.0,1664.0,12233.5,8251.5,0.0,0.0,0.0,0.0,0.0,102.5,2652.5,1823.5,0.0,0.0,406.5,2668.5,2863.5,0.0,5112.5,1276.5,3472.5,16421.0,2120.5,216.0,4131.0,5578.5,9122.0,2851.0,29051.0,663.5,9313.5,9957.0,4310.0,6873.0,6111.5,12356.5,5272.0,4274.0,4274.0,14147.5,19542.5,23663.0,25545.0,9896.0,11106.0,1588.0,311.0,4781.0,1430.0,27294.5,12034.5,14087.5,4657.5,3237.0,80.0,10630.0,152.0,317.0
C2_12_2021_02_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28967.0,29001.0,18461.0,18448.0,9666.5,9680.0,557.0,0.0,5345.5,0.0,38219.0,37.0,1229.0,1227.0,1838.0,44.0,0.0,83.5,0.0
D2_12_2021_02_12,57.0,188.0,215.0,4257.0,1279.0,4553.5,3301.5,3125.5,597.0,2769.0,2641.0,207.0,1677.0,10664.0,578.0,10171.5,100.0,6188.0,6168.0,5650.0,17974.5,17461.0,5158.5,6734.0,17149.5,1347.0,2538.0,295.5,3029.5,5666.0,33146.5,179.0,392.0,384.0,9561.5,9257.5,89.0,2592.0,13902.5,1690.0,21065.0,20455.0,12868.0,8614.5,1484.5,10314.5,1677.5,210.0,7593.5,3826.5,1095.5,288.0,1242.0,4551.5,2345.0,107.0,4457.0,2724.0,6361.5,9891.5,3342.0,118.0,9060.0,3736.0,15023.0,3412.5,27413.0,834.0,5554.5,15620.0,5908.5,11488.5,3883.5,15466.5,10529.5,3140.0,3147.0,17743.5,27009.0,23224.5,22619.0,6212.0,8552.5,803.0,1035.5,3660.0,1852.5,18500.5,19297.0,22407.0,6007.0,5689.0,177.0,16614.0,153.5,348.0
E2_12_2021_02_03,225.0,229.0,258.0,4945.0,1546.0,6919.0,2835.5,2606.0,944.0,3508.5,3347.5,612.0,1391.5,8289.5,1081.0,10260.0,251.0,6119.0,6112.0,2484.0,6916.0,6795.0,1428.0,13483.5,17171.0,1776.0,1269.0,224.0,1953.5,5318.0,18503.0,186.0,210.0,863.0,6262.0,6926.5,75.0,4232.0,10152.0,2664.5,19128.0,16824.5,18454.0,8892.0,2004.0,6612.0,1245.5,116.0,12336.0,3448.5,2234.5,276.0,1302.0,3528.5,2255.0,42.0,3863.0,885.0,6549.0,3962.5,4141.0,242.0,11550.5,1899.0,3854.5,516.5,13281.0,352.0,3922.0,11102.5,4114.0,7074.5,4477.0,4752.5,9379.0,2335.0,2340.0,5785.0,12541.5,23931.0,19654.5,12295.0,13112.5,1702.0,741.5,3364.0,669.0,13675.0,3428.0,6003.5,4794.0,11964.5,103.0,14413.0,72.0,556.0
F2_12_2021_02_04,145.0,665.5,319.0,8769.0,1163.0,16031.0,6945.0,6669.0,606.0,5658.5,4210.0,1267.5,2377.0,11909.5,3061.0,11389.0,342.0,7118.0,7075.0,2317.0,13156.5,12232.0,2413.5,21043.0,9879.5,3716.5,1877.5,374.0,3082.0,8032.0,30985.5,377.0,540.0,1061.0,6994.5,12665.5,163.0,3441.5,14322.5,1819.0,16763.0,18305.0,11427.5,17934.5,1347.0,10942.5,1222.5,149.5,10602.0,9693.0,1686.0,478.0,1102.5,6867.0,2174.5,157.0,4003.0,3185.5,9540.0,9101.0,3756.5,242.0,8597.0,1565.5,13686.0,1742.0,30224.5,682.5,12555.5,12807.0,9758.5,5989.0,6178.5,6413.5,5874.0,1762.0,1761.0,15112.5,19901.0,24809.5,27078.0,10135.5,13088.5,2166.5,1429.5,3991.0,2736.5,11792.5,12392.0,15805.5,5613.0,12603.0,88.0,18275.0,73.5,873.0
G2_12_2021_02_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,938.0,0.0,1999.0,1771.0,14107.0,453.0,9250.5,9232.5,0.0,6511.0,13159.0,4858.0,0.0,16576.0,0.0,0.0,0.0,0.0,0.0,23896.5,0.0,0.0,833.5,8630.5,34103.5,275.0,13778.0,16490.5,0.0,32202.5,23077.5,0.0,31894.0,2713.5,16989.0,2858.5,124.5,5484.5,13782.0,2499.0,551.5,7398.0,5047.0,5713.5,68.0,3953.5,1803.0,23649.0,7821.5,7419.0,811.5,21265.0,10390.5,57248.5,8820.5,32569.5,1266.5,0.0,26617.5,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,1384.0,2639.0,4237.0,1155.5,6590.5,8866.0,13479.5,6872.0,8951.5,133.0,14921.5,252.5,790.0
H2_12_2021_02_06,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,445.0,31970.5,37482.0,6866.5,8089.5,62.0,12015.0,113.5,377.0
A3_12_2021_02_07,0.0,596.0,125.0,11738.0,1191.5,14866.0,3609.0,3615.5,0.0,1856.0,943.0,297.0,1406.0,11306.0,1076.0,6402.0,170.0,2301.0,2296.5,4130.0,12989.0,14700.0,2231.0,32114.5,5143.5,13236.5,1832.0,321.5,1809.5,13921.0,35471.5,937.0,276.0,4407.5,8120.0,37155.0,156.5,12695.0,20473.5,3072.0,29730.5,25154.0,17719.0,17333.0,4094.5,19083.5,3866.5,349.5,19635.0,7259.5,2421.0,778.5,2676.5,7593.0,4293.5,135.0,2195.0,3353.5,3609.0,12442.0,3293.0,87.0,19891.0,3528.0,34768.0,4308.0,46506.0,1590.0,11623.0,18296.0,16401.0,11247.0,11489.0,9070.5,6918.0,2388.0,2391.0,24784.0,40147.5,29879.0,32838.5,7327.5,15751.5,2608.0,4428.5,7177.0,6281.5,36036.5,38721.0,43130.0,12280.5,10411.5,435.0,25261.0,345.5,969.0
B3_12_2021_02_13,309.0,622.5,388.0,12047.0,764.0,12000.0,7652.0,7312.0,588.0,6073.0,5110.0,1201.0,1009.0,13444.5,2050.0,7091.0,345.0,5054.0,5035.0,4738.0,0.0,1978.0,1516.0,23566.0,15899.5,3375.5,2361.0,326.0,1400.0,7243.0,26767.0,406.0,612.0,476.5,14297.5,13839.5,171.0,2959.5,10981.5,1543.0,26160.5,24495.0,4675.0,22328.0,1944.0,16504.5,874.0,275.0,17353.5,7161.5,4168.0,428.0,1103.5,7919.0,3289.0,149.0,3520.5,2699.5,8554.0,13383.5,2364.0,110.0,0.0,2145.5,1631.5,3100.0,12128.5,1013.0,7736.0,27025.5,6396.5,4923.0,6164.0,2391.5,11293.0,6541.0,6546.0,22576.5,36580.0,25873.5,27176.0,8350.0,14154.0,2400.0,2627.5,3276.0,6750.0,21386.0,17425.5,19668.0,7918.5,10480.0,161.0,24152.0,118.5,1278.0
C3_12_2021_02_09,122.0,213.0,131.0,1870.0,373.0,18459.0,9890.0,9560.0,371.0,4640.0,5386.5,1195.5,2901.5,19540.5,1003.0,12911.0,282.0,15875.0,15848.5,12269.5,39685.5,50132.0,6664.0,43247.0,14531.5,11965.0,0.0,436.0,2310.5,6879.0,46883.0,294.0,161.0,790.0,6733.5,12092.5,97.5,3867.5,12033.5,1706.0,21529.0,28741.5,19980.0,45228.5,1841.5,29072.5,2478.0,377.5,8621.5,11663.0,828.0,649.0,2025.0,8944.0,6720.0,53.0,8669.0,863.5,12507.5,1764.0,6985.5,127.0,20640.5,4040.5,37317.5,7806.5,34601.0,1166.5,7761.5,0.0,5304.5,17119.0,4168.5,23095.0,6489.0,4492.0,4489.0,26442.5,25442.5,35862.0,43987.0,19510.0,22005.5,3332.0,3445.5,5843.5,3193.5,68037.5,39666.5,51713.0,15415.0,13917.0,175.0,37766.5,236.0,1380.0
D3_12_2021_02_10,338.0,419.5,494.0,14094.5,2156.0,16962.0,4671.5,4342.0,1110.0,5163.0,4533.0,1.0,5994.0,24233.0,517.0,21538.0,175.0,11804.0,11753.0,1083.0,19547.0,22019.5,1522.0,29238.0,2502.0,4954.5,828.0,257.0,1278.5,5232.0,35919.5,208.0,336.0,1129.0,10117.5,11374.0,173.0,3262.0,21996.5,1119.0,28091.0,24717.5,8556.0,23288.0,1110.0,21647.5,1429.5,368.5,10355.5,12119.0,1630.5,773.5,2500.5,5652.0,4425.0,82.0,4818.0,2640.5,12766.0,18143.0,6241.5,187.0,17476.5,3360.5,37674.5,7723.5,40167.5,1352.5,17536.0,26763.0,17282.0,18545.5,13247.0,14529.0,15511.0,5066.0,5065.0,24618.5,37961.5,33581.0,33115.0,14967.0,21585.0,3259.0,4118.5,9823.5,3960.0,48299.0,24101.0,31517.0,12063.5,14294.0,249.0,33602.5,161.0,1835.0
E3_10_2021_01_12,127.0,22.0,102.0,5374.0,0.0,13305.0,8902.5,8867.0,451.0,3619.5,3751.0,1851.5,4433.0,13988.5,2772.0,6508.0,184.0,11831.0,11784.0,8111.0,15037.0,21800.0,6256.0,47165.5,9832.0,2072.5,2679.5,0.0,0.0,4104.0,4116.5,400.0,103.0,0.0,6275.0,0.0,141.5,0.0,12314.5,0.0,3573.5,3575.0,14876.0,0.0,2642.5,5440.5,2080.0,54.5,12048.5,6979.0,2226.0,210.5,911.0,7560.0,2187.0,29.0,6957.0,2186.0,14693.5,4788.5,5543.0,113.0,10825.0,9790.0,47041.5,12367.0,44250.0,767.5,13782.0,14746.5,26856.0,6234.5,12580.0,0.0,10144.5,0.0,2.0,29027.5,49369.5,43289.5,38975.0,9107.5,18124.0,2479.0,5234.5,7133.0,2874.5,70112.0,33011.0,36731.0,7556.0,12586.5,207.0,30163.5,335.5,1199.0
F3_10_2021_01_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,2691.0,2714.0,2.0,2363.0,11045.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12910.0,0.0,3042.5,0.0,4468.5,0.0,52260.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,7914.0,0.0,5963.0,6474.0,0.0,15046.5,0.0,16321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.0,0.0,2439.0,461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10991.0,10973.0,6336.0,6344.0,1229.0,0.0,2996.0,0.0,53111.0,32.0,3697.0,4096.0,5189.0,105.0,7416.0,233.5,456.0
G3_10_2021_01_17,34.0,0.0,124.0,1298.0,1301.0,0.0,6893.5,6714.0,274.0,4821.0,4666.0,513.0,1258.0,8569.0,1186.0,5409.0,0.0,5612.0,5593.0,0.0,0.0,7060.0,0.0,16086.0,6754.0,0.0,0.0,0.0,0.0,2623.0,2630.0,0.0,96.0,670.5,4900.0,4895.0,66.0,3683.0,9462.0,920.0,0.0,0.0,3465.0,0.0,402.0,7254.0,316.0,0.0,3616.0,4198.5,907.5,151.0,684.5,2983.5,916.0,69.0,929.0,2434.0,4677.5,0.0,2612.5,0.0,8691.5,0.0,0.0,0.0,0.0,0.0,12028.0,30634.0,20460.5,18769.5,21073.0,17057.5,6719.0,3809.0,3817.0,25959.0,40099.5,47094.0,43980.0,9262.5,11692.0,697.0,1120.5,5502.0,1571.5,31271.5,15285.5,17605.5,4701.5,7101.0,55.0,17133.5,84.5,391.0
